Site,Square,AU,Spit,Group,Artno,Material,Colour,Weight,Length,Artclas,Cortex,Cortype,Initiat,Breaks,Noseg,Platwid,Plat,Focal,Overhang,NoDS,NoPS,Rtch,Plat_2,Focal_2,Overhang_2,NoDS_2,NoPS_2,Rtch_2,RetOri,Retype,Retloc,Retlen,Retdep,Portion,Heat,EdgeDam,Weathering,Corerot,RetScNo,Term,Janus,Recycled,Redirect,Usewear?,Width,Thick,Platthic,area,elongation,,,,
J,B,2,47,2,4899,Chert,Grey,0.01,3.96,Flake-b,0,,,Trans,,,,,,3,,,,,,3,,,,,,,,Dist,,,,,,Feather,,,,,3.79,0.9,,15.0084,1.044854881,,,,
J,B,2,47,2,4900,Chert,Yellow,0.08,6.52,Flake,0,,Hertz,,,,Focal,,No,1,,,Focal,,No,1,,,,,,,,,,,,,,Feather,,,,,5.23,1.69,,34.0996,1.24665392,,,,
J,B,2,47,2,4901,Chert,Grey,0.05,9.99,Flake,0,,Hertz,,,,Coll,,No,1,,,Coll,,No,1,,,,,,,,,,1,,,,Feather,,,,,5.63,0.69,,56.2437,1.774422735,,,,
J,B,2,47,2,4902,Chert,Brown,0.07,8.36,FFrag,0,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,3.77,1.1,,31.5172,2.217506631,,,,
J,B,2,47,2,4903,Chert,Grey,0.01,2.91,FFrag,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.64,0.56,,19.3224,0.438253012,,,,
J,B,2,47,2,4904,Chert,Pink,0.01,3.9,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,,,,,,,Feather,,,,,3.33,0.8,,12.987,1.171171171,,,,
J,B,2,47,2,4905,Silcrete,Yellow,0.26,6.65,Flake-b,0,,,Trans,,,,,,4,,,,,,4,,,,,,,,Dist,,,,,,Feather,,,,,8.38,4.43,,55.727,0.793556086,,,,
J,B,2,47,2,4906,Chert,Grey,0.01,3.58,FFrag,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.78,0.69,,13.5324,0.947089947,,,,
J,B,2,47,2,4907,Chert,Grey,0.17,8.57,FFrag,80,Round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.89,1.71,,59.0473,1.24383164,,,,
J,B,2,47,2,4908,Chert,Dk Grey,0.14,6.41,Flake,0,,Hertz,,,3.9,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,,,,,,Hinge,,,,,6.84,2.01,1.33,43.8444,0.937134503,,,,
J,B,2,47,2,4909,Chert,Grey,0.06,5.52,Flake-b,0,,,Trans,,,,,,2,,,,,,2,,,,,,,,Dist,,,,,,Feather,,,,,5.74,1.66,,31.6848,0.961672474,,,,
J,B,2,47,2,4910,Chert,Dk Grey,0.03,2.9,Flake,0,,Bending,,,6.11,Single,,No,2,1,,Single,,No,2,1,,,,,,,,,,,,,Feather,,,,,6.12,0.91,1.91,17.748,0.473856209,,,,
J,B,2,47,2,4911,Chert,Cream,0.03,4.69,Flake-b,0,,,Trans,,,,,,3,,,,,,3,,,,,,,,Dist,,,,,,Feather,,,,,3.09,1.67,,14.4921,1.517799353,,,,
J,B,2,47,2,4912,Volcanic,Grey,0.02,5.83,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,0.87,,15.7993,2.151291513,,,,
J,B,2,47,2,4913,Chert,Grey,0.56,8.76,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,4.6,,76.212,1.006896552,,,,
J,B,2,47,2,4914,Volcanic,Brown,0.71,15.91,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.11,4.77,,144.9401,1.746432492,,,,
J,B,2,47,2,4915,Volcanic,Brown,0.21,9.19,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.21,1.4,,84.6399,0.997828447,,,,
J,B,2,47,2,4916,Chert,Dk Grey,0.08,5.84,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.43,1.89,,25.8712,1.318284424,,,,
J,B,2,47,2,4917,Chert,Brown,0.08,6.69,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.14,,16.725,2.676,,,,
J,B,2,47,2,4918,Chert,Brown,0.04,5.91,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,1.29,,19.2075,1.818461538,,,,
J,B,2,47,2,4919,Chert,Red,0.03,4.09,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.56,1.43,,18.6504,0.896929825,,,,
J,B,2,47,2,4920,Chert,Dk Grey,0.24,13.15,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,1.65,,73.64,2.348214286,,,,
J,B,2,47,2,9240,Chert,Grey,0.08,5.68,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,7.9,1,,44.872,0.718987342,,,,
J,B,2,47,2,9241,Chert,Brown,0.02,3.7,FFrag,0,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,3.6,0.74,,13.32,1.027777778,,,,
J,B,2,47,2,9242,Chert,Grey,0.01,3.15,FFrag,0,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,2.27,0.93,,7.1505,1.387665198,,,,
J,B,2,47,2,9243,Chert,White,0.07,4.52,Flake-b,0,,,Trans,,,,,,2,,,,,,2,,,,,,,,Dist,1,,,,,Hinge,,,,,7.98,1.59,,36.0696,0.56641604,,,,
J,B,2,48,2,3371,Chert,Grey,2.37,23.7,Core,10,Angul,,,,,,,,14,,,,,,14,,,,,,,,,,,,2,,,,,,,14.48,5.91,,343.176,1.636740331,,,,
J,B,2,48,2,3372,Chert,Grey,10.04,26.15,Core,0,,,,,,,,,11,,,,,,11,,,,,,,,,,,,5,,,,,,,22.36,13.75,,584.714,1.169499106,,,,
J,B,2,48,2,3373,Chert,Grey,5.51,21.87,Flake,0,,Hertz,,,20.79,Single,,Yes,7,1,,Single,,Yes,7,1,,,,,,,,,,,,,Feather,,,,,22.02,11.89,10.48,481.5774,0.993188011,,,,
J,B,2,48,2,3374,Chert,Grey,13.11,33.97,Core,0,,,,,,,,,16,,,,,,16,,,,,,,,,,,,4,,,,,,,26.31,15.1,,893.7507,1.291144052,,,,
J,B,2,48,2,3375,Chert,Grey,0.48,17.71,Flake,0,,Hertz,,,2.97,2-scars,,No,6,2,,2-scars,,No,6,2,,,,,,,,,,,,,Hinge,,,,,7.6,4.31,1.88,134.596,2.330263158,,,,
J,B,2,48,2,3376,Chert,Brown,0.46,15.85,Flake,0,,Hertz,,,,Focal,,Yes,7,,,Focal,,Yes,7,,,,,,,,,,,,,,Feather,,,,,19.01,4.17,,301.3085,0.833771699,,,,
J,B,2,48,2,3377,Unknown,Lt Brown,1.42,22.15,Flake,15,Angul,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,1,,,,,Feather,,,,,13.28,5.48,,294.152,1.667921687,,,,
J,B,2,48,2,3378,Chert,Grey,0.24,13.19,Flake-b,0,,Hertz,Long,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,Llat,,,,,,Feather,,,,,7.95,2.61,,104.8605,1.659119497,,,,
J,B,2,48,2,3379,Chert,Brown,0.66,16,RetF,0,,Hertz,Long,2,10.52,Single,,No,2,1,Yes,Single,,No,2,1,Yes,D-V,Percus,Rlat,11.64,1.8,Rlat,,1,,,3,Feather,,,,,11.59,4.63,3.72,185.44,1.380500431,,,,
J,B,2,48,2,3380,Chert,Peach,0.18,10.67,Flake,40,Angul,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,,,,,,Feather,,,,,11.32,2.78,,120.7844,0.942579505,,,,
J,B,2,48,2,3381,Chert,Brown,0.22,9.76,Flake-b,0,,,Trans,,,,,,2,,,,,,2,,,,,,,,Dist,,1,,,,Feather,,,,,8.86,2.48,,86.4736,1.101580135,,,,
J,B,2,48,2,3382,Chert,Grey,0.06,7.64,Flake,0,,Bending,,,9.13,Single,,No,1,1,,Single,,No,1,1,,,,,,,,,,,,,Feather,,,,,9.14,0.73,1.1,69.8296,0.835886214,,,,
J,B,2,48,2,3383,Chert,Red,0.11,4.37,Flake,0,,Hertz,,,6.82,Single,,No,3,1,,Single,,No,3,1,,,,,,,,,,,,,Feather,,,,,7.38,2.72,2.85,32.2506,0.592140921,,,,
J,B,2,48,2,3384,Chert,Brown,0.4,16.04,Flake-b,0,,Hertz,Trans,,,,,Yes,5,,,,,Yes,5,,,,,,,,Dist,,,,,,Feather,,,,,8.93,3.65,,143.2372,1.796192609,,,,
J,B,2,48,2,3385,Chert,Grey,0.03,9.04,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,,,,,,Feather,,,,,6.46,1.15,,58.3984,1.399380805,,,,
J,B,2,48,2,3386,Chert,Grey,0.06,10.46,Flake-b,0,,Hertz,Lmarg,,4.06,Single,,Yes,2,1,,Single,,Yes,2,1,,,,,,,,,,,,,Feather,,,,,5.42,0.86,1.63,56.6932,1.929889299,,,,
J,B,2,48,2,3387,Chert,Dk Grey,0.06,9.13,Flake,0,,Bending,,,3.59,Single,,Yes,3,1,,Single,,Yes,3,1,,,,,,,,,,,,,Feather,,,,,8,0.5,0.98,73.04,1.14125,,,,
J,B,2,48,2,3388,Chert,Black,0.06,2.24,Flake,0,,Bending,,,10.52,Single,,No,2,1,,Single,,No,2,1,,,,,,,,1,,,,,Feather,,,,,10.95,2.07,2.03,24.528,0.20456621,,,,
J,B,2,48,2,3389,Chert,Brown,0.05,7.89,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,,,,,,Hinge,,,,,6.52,1.08,,51.4428,1.210122699,,,,
J,B,2,48,2,3390,Chert,Cream,0.06,6.79,Flake-b,0,,Hertz,Long,,,Focal,,No,2,,,Focal,,No,2,,,,,,,,Llat,,,,,,Hinge,,,,,4.21,2.45,,28.5859,1.612826603,,,,
J,B,2,48,2,3391,Volcanic,Grey,0.29,11.44,Flake-b,0,,Hertz,Long,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,Llat,,,,,,Hinge,,,,,7.81,2.29,,89.3464,1.464788732,,,,
J,B,2,48,2,3392,Chert,Brown,0.12,8.49,Flake,0,,Bending,,,4.25,Single,,No,6,1,,Single,,No,6,1,,,,,,,,,,,,,Hinge,,,,,5.45,2.28,2.26,46.2705,1.557798165,,,,
J,B,2,48,2,3393,Chert,Grey,0.01,2.94,Flake-b,0,,Bending,Lmarg,,3.31,Single,,No,1,1,,Single,,No,1,1,,,,,,,,,,,,,Feather,,,,,3.46,0.6,0.97,10.1724,0.849710983,,,,
J,B,2,48,2,3394,Chert,Brown,0.18,11.59,Flake,0,,Hertz,,,8.86,2-scars,,Yes,2,2,,2-scars,,Yes,2,2,,,,,,,,,,,,,Feather,,,,,8.33,1.75,1.88,96.5447,1.391356543,,,,
J,B,2,48,2,3395,Chert,Peach,0.07,1.68,Flake-b,0,,,Trans,,,,,No,3,,,,,No,3,,,,,,,,Dist,1,,,,,Step,,,,,7.92,4.76,,13.3056,0.212121212,,,,
J,B,2,48,2,3396,Chert,Brown,0.04,5.41,Flake,0,,Hertz,,,3.35,Single,,No,6,1,,Single,,No,6,1,,,,,,,,,,,,,Feather,,,,,4.34,1.81,1.36,23.4794,1.246543779,,,,
J,B,2,48,2,3397,Chert,Dk Brown,0.08,6.78,Flake,0,,Hertz,,,9.47,2-scars,,No,1,2,,2-scars,,No,1,2,,,,,,,,1,1,,,,Feather,,,,,11.9,1.28,1.52,80.682,0.569747899,,,,
J,B,2,48,2,3398,Volcanic,Dk Grey,0.14,11.25,Flake,0,,Hertz,,,2.56,Single,,Yes,3,1,,Single,,Yes,3,1,,,,,,,,,,,,,Feather,,,,,5.55,1.77,1.17,62.4375,2.027027027,,,,
J,B,2,48,2,3399,Chert,Brown,0.01,4.34,Flake,0,,Bending,,,3.01,Single,,Yes,3,1,,Single,,Yes,3,1,,,,,,,,,,,,,Feather,,,,,3.99,0.42,0.53,17.3166,1.087719298,,,,
J,B,2,48,2,3400,Chert,Orange,0.01,4.98,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,,,,,,,Feather,,,,,4.6,0.63,,22.908,1.082608696,,,,
J,B,2,48,2,3401,Chert,Dk Brown,0.05,6.04,Flake,0,,Hertz,,,3.87,Single,,Yes,5,1,,Single,,Yes,5,1,,,,,,,,1,,,,,Feather,,,,,5.25,1.68,1.02,31.71,1.15047619,,,,
J,B,2,48,2,3402,Chert,Cream,0.04,6.21,Flake,0,,Hertz,,,,Focal,,No,3,,,Focal,,No,3,,,,,,,,,,,,,,Feather,,,,,3.42,1.9,,21.2382,1.815789474,,,,
J,B,2,48,2,3403,Chert,Grey,0.01,6.11,Flake-b,0,,Hertz,Long,,,Focal,,Yes,1,,,Focal,,Yes,1,,,,,,,,Rlat,,,,,,Feather,,,,,3.47,0.55,,21.2017,1.760806916,,,,
J,B,2,48,2,3404,Chert,Red,0.01,4.83,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,,,,,,,,,,,,,Step,,,,,3.97,0.25,,19.1751,1.216624685,,,,
J,B,2,48,2,3405,Chert,Cream,0.02,6.33,Flake-b,0,,Hertz,Long,,,Focal,,No,1,,,Focal,,No,1,,,,,,,,Llat,,,,,,Step,,,,,4.43,1.19,,28.0419,1.428893905,,,,
J,B,2,48,2,3406,Chert,Red,0.02,3.64,Flake,0,,Hertz,,,,Focal,,No,2,,,Focal,,No,2,,,,,,,,,,,,,,Step,,,,,4.12,1.07,,14.9968,0.883495146,,,,
J,B,2,48,2,3407,Chert,Brown,0.1,5.37,Flake,0,,Bending,,,6.07,Single,,No,3,1,,Single,,No,3,1,,,,,,,,,,,,,Feather,,,,,6.89,2.28,1.64,36.9993,0.779390421,,,,
J,B,2,48,2,3408,Chert,Lt Brown,0.06,6.51,Flake-b,50,Angul,Hertz,LCS,,3.68,Single,,Yes,1,1,,Single,,Yes,1,1,,,,,,,Rlat,1,,,,,Feather,,,,,2.95,1.8,1.46,19.2045,2.206779661,,,,
J,B,2,48,2,3409,Chert,Brown,0.05,5.04,Flake,0,,Bending,,,3.45,Single,,Yes,6,1,,Single,,Yes,6,1,,,,,,,,,,,,,Feather,,,,,4.49,1.71,1.69,22.6296,1.122494432,,,,
J,B,2,48,2,3410,Chert,Grey,0.04,5.96,Flake,0,,Bending,,,3.72,Single,,Yes,2,1,,Single,,Yes,2,1,,,,,,,,,,,,,Feather,,,,,3.32,1.55,2.04,19.7872,1.795180723,,,,
J,B,2,48,2,3411,Chert,Brown,0.03,7.74,Flake-b,0,,Hertz,LCS,,,Focal,,No,2,,,Focal,,No,2,,,,,,,,Llat,,,,,,Feather,,,,,2.66,1.68,,20.5884,2.909774436,,,,
J,B,2,48,2,3412,Chert,Grey,0.01,3,Flake,0,Round,Hertz,,,4.74,Single,,No,2,1,,Single,,No,2,1,,,,,,,,,,,,,Feather,,,,,4.74,1.32,1.32,14.22,0.632911392,,,,
J,B,2,48,2,3413,Chert,Faun,0.01,2.57,Flake-b,0,,Hertz,Long,,,Focal,,No,3,,,Focal,,No,3,,,,,,,,Rlat,,,,,,Feather,,,,,2.87,0.87,,7.3759,0.895470383,,,,
J,B,2,48,2,3414,Chert,Brown,0.27,16.43,RetFrag,0,,,Both,1,,,,,2,,Yes,,,,2,,Yes,D-V,Press,,,,,,1,,,1,,,,,,5.6,3.16,,92.008,2.933928571,,,,
J,B,2,48,2,3415,Chert,Brown,0.32,13.12,RetF,0,,Hertz,,2,,Focal,,No,2,,Yes,Focal,,No,2,,Yes,V-D,Percus,Dist,9.24,2.35,,1,,,,3,Hinge,,,,,9.55,2.9,,125.296,1.37382199,,,,
J,B,2,48,2,3416,Chert,Brown,0.05,9.15,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75,0.53,,52.6125,1.591304348,,,,
J,B,2,48,2,3417,Chert,Grey,0.57,13.76,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,9.17,4.8,,126.1792,1.500545256,,,,
J,B,2,48,2,3418,Chert,Dk Grey,0.32,15.36,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,3.76,,79.872,2.953846154,,,,
J,B,2,48,2,3419,Chert,Brown,0.13,6.9,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.41,2.59,,44.229,1.076443058,,,,
J,B,2,48,2,3420,Chert,Dk Brown,0.21,7.3,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.83,4.02,,42.559,1.252144082,,,,
J,B,2,48,2,3421,Chert,Grey,0.06,8.96,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29,2.11,,38.4384,2.088578089,,,,
J,B,2,48,2,3422,Chert,Grey,0.39,8.77,Shatt,20,Angul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66,4.3,,49.6382,1.549469965,,,,
J,B,2,48,2,3448,Chert,Grey,0.02,3.66,Flake,0,,Hertz,,,2.11,Single,,Yes,3,1,,Single,,Yes,3,1,,,,,,,,,,,,,Feather,,,,,5.45,0.63,0.68,19.947,0.671559633,,,,
J,B,2,48,2,5516,Chert,Brown,0.62,16.13,Flake,10,Angul,Hertz,,,16.27,Cort,,Yes,7,0,,Cort,,Yes,7,0,,,,,,,,,,,,,Feather,,,,,13.86,2.33,2.35,223.5618,1.163780664,,,,
J,B,2,48,2,5517,Volcanic,Cream,0.66,11.13,Flake,0,,Hertz,,,8.29,Single,,No,3,1,,Single,,No,3,1,,,,,,,,,,,,,Feather,,,,,9.4,5.02,4.56,104.622,1.184042553,,,,
J,B,2,48,2,5518,Chert,Grey,0.07,7.16,Flake-b,0,,Hertz,Rmarg,,4.92,2-scars,,No,2,2,,2-scars,,No,2,2,,,,,,,,,,,,,Feather,,,,,8.4,1.17,1.16,60.144,0.852380952,,,,
J,B,2,48,2,5519,Chert,Brown,0.01,4.88,Flake-b,0,,,Both,,,,,,1,,,,,,1,,,,,,,,Dist,,,,,,Step,,,,,4.83,0.89,,23.5704,1.010351967,,,,
J,B,2,48,2,5520,Chert,Grey,0.09,6.29,FFrag,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,7.66,1.45,,48.1814,0.821148825,,,,
J,B,2,49,3,3423,Chert,Dk Brown,1.26,21.26,Flake,0,,Hertz,,,14.15,2-scars,,No,3,2,,2-scars,,No,3,2,,,,,,,,,,,,,Feather,,,,,13.86,2.37,5.54,294.6636,1.533910534,,,,
J,B,2,49,3,3424,Chert,Grey,3.88,24.31,Flake,0,,Hertz,,,17.71,2-scars,,Yes,9,2,,2-scars,,Yes,9,2,,,,,,,,,,,,,Feather,,,,,15.61,7.74,7.87,379.4791,1.557335042,,,,
J,B,2,49,3,3425,Chert,Pink,0.14,12.81,Flake-b,0,,Hertz,Rmarg,,4.59,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,,,,,,Feather,,,,,7.46,1.04,2.18,95.5626,1.717158177,,,,
J,B,2,49,3,3426,Chert,Dk Brown,0.24,13.04,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,,,,,,Feather,,,,,8.58,2.37,,111.8832,1.51981352,,,,
J,B,2,49,3,3427,Chert,Grey,0.47,14.46,Flake,10,Angul,Hertz,,,4.49,Cort,,Yes,5,0,,Cort,,Yes,5,0,,,,,,,,,,,,,Step,,,,,12.05,1.73,1.42,174.243,1.2,,,,
J,B,2,49,3,3428,Chert,Dk Brown,0.13,10.59,Flake-b,0,,Hertz,Long,,5.58,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,Rlat,,,,,,Feather,,,,,4.84,1.42,2,51.2556,2.188016529,,,,
J,B,2,49,3,3429,Chert,Grey,0.81,9.12,Flake,0,,Hertz,,,10.19,2-scars,,No,6,2,,2-scars,,No,6,2,,,,,,,,,,,,,Step,,,,,14.52,4.51,3.89,132.4224,0.628099174,,,,
J,B,2,49,3,3430,Chert,Cream,0.05,8.1,Flake-b,0,,Hertz,Lmarg,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,,,,,,,Feather,,,,,4.25,1.73,,34.425,1.905882353,,,,
J,B,2,49,3,3431,Volcanic,Dk Grey,1.05,24.78,Flake-b,0,,Hertz,Long,,7.89,Single,,No,3,1,,Single,,No,3,1,,,,,,,Rlat,,,,,,,,,,,9.68,2.61,4.05,239.8704,2.559917355,,,,
J,B,2,49,3,3432,Chert,Grey,8.76,29.8,Core,0,,,,,,,,,23,,,,,,23,,,,,,,,,,,,4,,,,,,,20.83,13.82,,620.734,1.430628901,,,,
J,B,2,49,3,3433,Chert,Grey,3.07,19.85,Core,0,,,,,,,,,14,,,,,,14,,,,,,,,,,,,4,,,,,,,8.76,13.55,,173.886,2.265981735,,,,
J,B,2,49,3,3434,Chert,Grey,2.68,14.72,Core,0,,,,,,,,,13,,,,,,13,,,,,,,,,,,,4,,,,,,,12.52,10.88,,184.2944,1.17571885,,,,
J,B,2,49,3,3435,Chert,Grey,0.71,20.26,Flake,0,,Hertz,,,,Focal,,No,1,,,Focal,,No,1,,,,,,,,,,,,,,Hinge,,,,,11.68,2.6,,236.6368,1.734589041,,,,
J,B,2,49,3,3436,Volcanic,Grey,2.13,16.03,Flake,30,Round,Bending,,,14.39,Cort,,Yes,3,0,,Cort,,Yes,3,0,,,,,,,,,,,,,Feather,,,,,11.59,12.44,12.52,185.7877,1.38308887,,,,
J,B,2,49,3,3437,Chert,Cream,0.39,16.57,Core,0,,,,,,,,,15,,,,,,15,,,,,,,,,,,,2,,,,,,,8.98,3.81,,148.7986,1.845211581,,,,
J,B,2,49,3,3438,Unknown,Red,0.95,13.38,Flake,0,,Bending,,,10.27,Single,,Yes,5,1,,Single,,Yes,5,1,,,,,,,,,,1,,,Feather,,,,,12.29,2.99,4.52,164.4402,1.088689992,,,,
J,B,2,49,3,3439,Chert,Grey,0.09,3.69,RetF,0,,Retouched,,3,,Retouched,,No,3,,Yes,Retouched,,No,3,,Yes,D-V,Percus,Prox,,,,,,,,1,Feather,,,,,8.57,3.5,,31.6233,0.430571762,,,,
J,B,2,49,3,3440,Chert,Grey,0.13,9.53,Flake-b,0,,Hertz,Long,,3.03,Single,,No,3,1,,Single,,No,3,1,,,,,,,Llat,,,,,,Feather,,,,,5.93,1.91,1.28,56.5129,1.607082631,,,,
J,B,2,49,3,3441,Chert,Dk Brown,0.47,11.79,Flake-b,0,,Hertz,Long,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,Llat,,,,,,Step,,,,,9.24,3.19,,108.9396,1.275974026,,,,
J,B,2,49,3,3442,Chert,Brown,0.01,2.12,Flake,0,,Bending,,,5.51,Single,,No,1,1,,Single,,No,1,1,,,,,,,,,,,,,Feather,,,,,5.4,0.64,1.42,11.448,0.392592593,,,,
J,B,2,49,3,3443,Chert,Grey,0.19,6.22,Flake,0,,Hertz,,,,Focal,,No,7,,,Focal,,No,7,,,,,,,,,,,,,,Feather,,,,,7.74,3.92,,48.1428,0.803617571,,,,
J,B,2,49,3,3444,Chert,Grey,0.1,10.12,Flake-b,0,,Hertz,Rmarg,,2.02,Single,,Yes,6,1,,Single,,Yes,6,1,,,,,,,,,,,,,Feather,,,,,6.15,1.25,0.57,62.238,1.645528455,,,,
J,B,2,49,3,3445,Chert,Grey,0.06,7.27,Flake,0,,Hertz,,,7.57,2-scars,,No,1,2,,2-scars,,No,1,2,,,,,,,,,,,,,Feather,,,,,6.52,1.41,1.83,47.4004,1.115030675,,,,
J,B,2,49,3,3446,Chert,Lt Brown,0.45,8.63,Flake,10,Angul,Bending,,,7.63,2-scars,,No,7,2,,2-scars,,No,7,2,,,,,,,,1,,,,,Feather,,,,,12.39,4.24,1.08,106.9257,0.696529459,,,,
J,B,2,49,3,3447,Chert,Red,0.01,3.22,Flake,0,,Hertz,,,2.59,Single,,No,2,1,,Single,,No,2,1,,,,,,,,,,,,,Feather,,,,,4.02,0.96,0.87,12.9444,0.800995025,,,,
J,B,2,49,3,3449,Chert,Red,0.02,5.16,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,,,,,,Feather,,,,,6.91,0.94,,35.6556,0.746743849,,,,
J,B,2,49,3,3450,Chert,Dk Grey,0.1,6.15,Flake-b,0,,,Both,,,,,,2,,,,,,2,,,,,,,,Dist,,,,,,Feather,,,,,6.05,2.44,,37.2075,1.016528926,,,,
J,B,2,49,3,3451,Chert,Grey,0.14,6.68,Flake,0,,Hertz,,,,Focal,,Yes,5,,,Focal,,Yes,5,,,,,,,,,,,,,,Feather,,,,,7.57,3,,50.5676,0.882430647,,,,
J,B,2,49,3,3452,Chert,Grey,0.01,2.69,Flake-b,0,,,Trans,,,,,,3,,,,,,3,,,,,,,,Dist,,,,,,Feather,,,,,3.84,0.66,,10.3296,0.700520833,,,,
J,B,2,49,3,3453,Chert,Grey,0.39,9.91,CoreFrag,0,,,,,,,,,10,,,,,,10,,,,,,,,,1,,,3,,,,,,,8.93,2.34,,88.4963,1.109742441,,,,
J,B,2,49,3,3454,Chert,Lt Brown,0.03,3.17,Flake,0,,Hertz,,,,Retouched,,Yes,1,,,Retouched,,Yes,1,,,,,,,,,,,,,,Feather,,,,,6.55,1.1,,20.7635,0.483969466,,,,
J,B,2,49,3,3455,Chert,Grey,0.02,6.35,FFrag,0,,,Both,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,3.87,0.31,,24.5745,1.640826873,,,,
J,B,2,49,3,3456,Chert,Brown,0.21,12.12,CoreFrag,0,,,,,,,,,6,,,,,,6,,,,,,,,,,,,3,,,,,,,4.59,4.21,,55.6308,2.640522876,,,,
J,B,2,49,3,3457,Chert,Grey,0.06,10.12,Flake-b,0,,Hertz,Long,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,Llat,,,,,,Feather,,,,,4.33,1.68,,43.8196,2.337182448,,,,
J,B,2,49,3,3458,Chert,Lt Brown,0.24,7.28,FP,0,,,,,,,,,7,,,,,,7,,,,,,,,,1,,,,,,,,,,6.59,4.13,,47.9752,1.104704097,,,,
J,B,2,49,3,3459,Chert,Dk Brown,0.06,8.76,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.74,1.16,,50.2824,1.526132404,,,,
J,B,2,49,3,3460,Chert,Brown,0.12,9.17,Hshat,15,Round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.99,3.33,,36.5883,2.298245614,,,,
J,B,2,49,3,3461,Chert,Grey,0.03,6.79,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01,1.37,,27.2279,1.693266833,,,,
J,B,2,49,3,3462,Chert,Red,0.03,5.72,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66,1.79,,20.9352,1.56284153,,,,
J,B,2,49,3,3463,Volcanic,Grey,2.58,17.8,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.15,7.44,,162.87,1.945355191,,,,
J,B,2,49,3,3464,Chert,Brown,0.13,7.8,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.73,2.05,,36.894,1.649048626,,,,
