DATE,SITE,EXCAVATION,HOABINHIAN,FLAKE_TYPE,MASS__G_,MAX_LENGTH,BLOCK_LENG,PERC_LENTH,PROX_WIDTH,MED_WIDTH_,DIST_WIDTH,PROX_THICK,MED_THICKN,DISTALNESS,DIST_THICK,DISTALNES2,PLAT_WIDTH,PLAT_THICK,INT_PLAT_A,EXT_PLAT_A,PLAT_SURFA,OVERHANG_R,INITIATION,BULB_OF_PE,ERAILURE_S,TERMINATIO,RAW_MATERI,DORSAL_COR,PLATFORM_C,DORSAL_SCA,PARALLEL_S,DORSAL_TER,ABERRANT_T,ROTATIONS,CORTEX_LOC,PLAT_PREPA,NON_PLAT_C,LONGEST_FA,FS1_LENGTH,FS1_PROX_W,FS1_MED_WI,FS1_DIST_W,FS1_PLAT_A,FS1_TERMIN,FS2_LENGTH,FS2_PROX_W,FS2_MED_WI,FS2_DIST_W,FS2_PLAT_A,FS2_TERMIN,FS3_LENGTH,FS3_PROX_W,FS3_MED__W,FS3_DIST_W,FS3_PLAT_A,FS3_TERMIN,FS4_LENGTH,FS4_PROX_W,FS4_MED_WI,FS4_DIST_W,FS4_PLAT_A,FS4_TERMIN,FS5_LENGTH,FS5_PROX_W,FS5_MED_WI,FS5_DIST_W,FS5_PLAT_A,FS5_TERMIN,SQUARE,HAPP_BAG,ARTEFACT_C,S1_INVAS,S1_ANGLE,S2_INVAS,S2_ANGLE,S3_INVAS,S3_ANGLE,S4_INVAS,S4_ANGLE,S5_INVAS,S5_ANGLE,S6_INVAS,S6_ANGLE,S7_INVAS,S7_ANGLE,S8_INVAS,S9_INVAS,S9_ANGLE,S10_INVAS,S10_ANGLE,S12_INVAS,S12_ANGLE,S14_INVAS,S14_ANGLE,S16_INVAS,S16_ANGLE,S15_INVAS,S15_ANGLE,S13_INVAS,S13_ANGLE,S11_INVAS,S11_ANGLE,S8_ANGLE,S1_DEPTH,S2_DEPTH,S3_DEPTH,S4_DEPTH,S5_DEPTH,S6_DEPTH,S7_DEPTH,S8_DEPTH,S9_DEPTH,S10_DEPTH,S11_DEPTH,S12_DEPTH,S13_DEPTH,S14_DEPTH,S15_DEPTH,S16_DEPTH,RETOUCH1_L,RETOUCH2_L,RETOUCH3_L,TOTAL_PERI,R6_DEPTH_O,R3_RETOUCH,SCARS,TERMINATI2,RECENT_DAM,NON_CONCHO,HAPP_ARTEF,COMMENTS__,S1_T1,S1_T2,S2_T1,S2_T2,S4_T1,S4_T2,S6_T1,S6_T2,S8_T1,S8_T2,S7_T1,S7_T2,S5_T1,S5_T2,S3_T1,S3_T2,S9_T1,S9_T2,S10_T1,S10_T2,S12_T1,S12_T2,S14_T1,S14_T2,S16_T1,S16_T2,S15_T1,S15_T2,S13_T1,S13_T2,S11_T1,S11_T2
20050224,Tham Lod,30,,Long R,13.27,41.78,42.35,41.70,22.85,29.93,25.71,7.37,5.98,21.71,4.21,,20.66,9.01,70.00,100.00,Cortical,Absent,Herztian,Diffuse,Present,Feather,Sandstone,30.00,100.00,1.00,0.00,0.00,0.00,0.00,Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,s1609,Flake,,,,,,,,30.00,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,21.91,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,s1609,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,Complete,5.87,32.71,30.87,28.92,24.81,22.11,16.48,6.90,5.08,9.42,2.01,,13.04,4.66,70.00,100.00,Cortical,Absent,Bending,Absent,Absent,Feather,Quartzite,80.00,100.00,1.00,0.00,1.00,0.00,1.00,Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,s1609,Flake,,,,,,,,40.00,,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,21.00,,,,,,,,,,,,,,,,,,,,,,hi-q qtzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,s1609,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,Complete,10.09,34.53,34.33,33.97,35.82,34.78,20.14,6.24,6.86,14.70,3.92,,16.37,3.38,70.00,100.00,Cortical,Absent,Herztian,Diffuse,Absent,Feather,Quartzite,100.00,100.00,0.00,0.00,0.00,0.00,0.00,Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,s1609,Flake,,,,,,,,40.00,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,Complete,2.94,18.02,18.51,18.17,17.23,33.95,21.19,4.55,4.62,11.11,1.66,,10.53,4.91,60.00,110.00,>1 scar,Absent,Bending,Absent,Absent,Feather,hi-q qtzt,0.00,0.00,3.00,0.00,0.00,0.00,0.00,Absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,s1609,Flake,,,,,,,,40.00,,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,51.14,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,s1609,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,7.29,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,s1597,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,76.28,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,s1597,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,22.61,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,s1597,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,Complete,26.18,50.74,47.68,43.64,32.73,39.80,40.17,11.80,10.34,38.24,9.45,,25.50,11.83,90.00,90.00,Cortical,Absent,Bending,Absent,Absent,Feather,Quartzite,40.00,100.00,3.00,0.00,2.00,0.00,1.00,Distal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,s1597,Flake,,,1.00,30.00,0.50,40.00,1.00,30.00,0.50,40.00,0.50,30.00,,,0.00,,,,,,,,,,,,,,,,,,,21.38,14.09,20.37,14.09,14.09,,,,,,,,,,,45.00,40.00,,160.00,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,Complete,2.63,22.63,23.93,22.37,13.97,17.49,16.72,4.00,4.44,13.13,2.62,,8.38,2.34,70.00,80.00,>1 scar,Absent,Bending,Absent,Absent,Feather,Quartzite,100.00,0.00,0.00,0.00,0.00,0.00,0.00,Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,s1597,Flake,,,,,,,,40.00,,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,2.59,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,s1597,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,9.81,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,s1597,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,Complete,19.24,37.83,37.43,36.74,36.33,41.98,36.22,6.53,11.20,25.31,5.73,,24.34,4.71,70.00,70.00,Cortical,Absent,Herztian,Diffuse,Absent,Feather,Quartzite,0.00,100.00,3.00,0.00,2.00,1.00,2.00,Absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,s1597,Flake,,,,,,,,40.00,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,3.34,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,s1597,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,11.46,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,s1597,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,10.74,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,s1497,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,Complete,21.86,31.52,33.19,31.44,37.41,39.99,40.48,15.00,12.37,25.62,5.77,,34.76,12.68,90.00,80.00,1 scar,Absent,Herztian,Absent,Absent,Feather,Quartzite,70.00,0.00,0.00,0.00,0.00,0.00,0.00,Distal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,s1597,Flake,,,,,,,,30.00,,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,Complete,22.00,43.08,42.29,32.70,32.71,32.47,20.16,9.50,16.24,20.32,10.15,,23.88,9.73,110.00,70.00,Cortical,Present,Herztian,Diffuse,Absent,Feather,Quartzite,0.00,100.00,3.00,0.00,0.00,0.00,2.00,Absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,s1602,Flake,,,,,,,,30.00,,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,Complete,37.26,49.66,49.98,31.53,39.04,37.93,24.56,16.37,15.28,14.95,12.93,,15.91,6.51,100.00,90.00,Facetted,Absent,Herztian,Pronounced,Absent,Feather,Quartzite,100.00,10.00,0.00,0.00,0.00,0.00,0.00,Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,s1597,Flake,,,,,,,,30.00,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,11.56,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq4,s1614,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,Complete,12.95,35.99,34.26,33.64,38.95,40.37,29.22,7.97,4.93,18.40,3.25,,26.52,9.46,80.00,90.00,1 scar,Absent,Herztian,Diffuse,Absent,Feather,Quartzite,100.00,0.00,0.00,0.00,0.00,0.00,0.00,Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq4,s1614,Flake,,,,,,,,40.00,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,Complete,22.83,41.67,34.17,33.38,37.47,53.17,51.11,11.80,9.46,23.63,4.25,,27.05,7.77,60.00,100.00,Cortical,Absent,Herztian,Absent,Absent,Feather,Quartzite,80.00,100.00,1.00,0.00,1.00,0.00,1.00,Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq4,s1614,Flake,,,,,,,,40.00,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,11.87,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq4,s1614,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,Complete,31.96,50.82,48.05,48.96,30.04,33.60,43.32,10.48,15.61,41.90,13.37,,20.34,4.42,110.00,70.00,Cortical,Absent,Herztian,Diffuse,Absent,Feather,Quartzite,0.00,100.00,3.00,0.00,1.00,0.00,3.00,Absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq4,s1614,Flake,,,,,,,,30.00,,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,Complete,11.57,37.65,32.78,29.47,27.53,31.65,28.84,8.59,8.22,17.77,6.05,,7.35,2.64,80.00,70.00,Cortical,Present,Herztian,Pronounced,Absent,Step,Quartzite,60.00,100.00,2.00,0.00,0.00,0.00,1.00,Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq4,s1614,Flake,,,,,,,,40.00,,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,214.46,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq4,s1614,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,77.64,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq4,s1614,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,80.84,,,,,,,,,,,,,,,,,,,,,,Rd qtzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq4,s1614,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,18.16,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq4,s1614,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,25.16,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq4,s1614,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,22.23,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,s1602,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,38.82,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,s1602,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,5.33,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,s1602,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,11.91,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,s1602,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,15.05,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,s1602,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,Complete,49.14,62.83,52.84,45.71,37.13,60.20,45.68,12.74,13.45,39.65,10.44,,12.33,4.49,90.00,70.00,>1 scar,Absent,Herztian,Diffuse,Present,Feather,Quartzite,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,s1602,Flake,,,,,,,,30.00,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,Complete,37.86,49.72,45.86,43.70,34.90,44.60,49.62,13.94,15.33,36.83,10.86,,9.91,4.10,90.00,80.00,>1 scar,Absent,Herztian,Absent,Absent,Feather,Quartzite,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,s1602,Flake,,,,,,,,30.00,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,10.67,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,s1602,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,Complete,65.65,59.25,54.66,50.92,35.03,42.89,26.69,17.66,15.69,26.75,10.34,,21.23,5.81,120.00,70.00,Cortical,Absent,Herztian,Absent,Absent,Feather,Quartzite,50.00,100.00,3.00,0.00,0.00,0.00,1.00,Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,s1602,Flake,,,,,,,,40.00,,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,3.19,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,s1602,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050224,Tham Lod,30,,,51.54,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,s1602,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050225,Tham Lod,29,,,2.78,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,s1573,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050225,Tham Lod,29,,,8.22,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,s1578,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050225,Tham Lod,29,,Complete,7.94,33.40,30.69,31.40,23.97,31.31,24.24,5.72,6.72,9.83,3.91,,16.22,3.50,110.00,90.00,>1 scar,Absent,Herztian,Pronounced,,Feather,Quartzite,20.00,0.00,4.00,0.00,1.00,1.00,3.00,Distal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,s1573,Flake,,,,,,,,40.00,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050225,Tham Lod,29,,,6.80,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,s1578,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050225,Tham Lod,29,,Complete,11.48,41.80,42.05,40.30,20.50,26.61,21.33,5.16,8.46,28.70,5.78,,13.31,4.47,100.00,80.00,1 scar,Absent,Herztian,Diffuse,,Feather,Quartzite,,0.00,0.00,0.00,0.00,0.00,0.00,Absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,s1573,Flake,,,,,,,,30.00,,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050225,Tham Lod,29,,Complete,19.09,36.98,36.86,36.77,40.84,36.40,26.81,9.44,10.36,7.91,6.85,,30.41,7.47,90.00,100.00,Cortical,Absent,Herztian,Pronounced,Absent,Feather,Sandstone,30.00,100.00,3.00,2.00,2.00,2.00,1.00,Distal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,s1573,Flake,,,,,,,,40.00,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050225,Tham Lod,29,,Complete,7.49,29.06,27.19,26.19,28.35,35.49,31.17,6.50,6.30,15.48,3.03,,16.56,5.73,90.00,90.00,Cortical,Absent,Bending,Absent,Absent,Feather,Quartzite,90.00,100.00,1.00,0.00,1.00,1.00,1.00,Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,s1573,Flake,,,,,,,,30.00,,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050225,Tham Lod,29,,,15.63,,,,,,,,,,,,,,,,,,,,,,Ind mudst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq3,s1589,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050225,Tham Lod,29,,,24.34,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,s1573,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
